job_id,title,company,location,remote_type,industry,company_size,experience_level,salary_min,salary_max,required_skills,education_required,description,posted_date,applications,days_to_fill
JOB09672,Research Scientist,Acme Financial AI,"Washington, DC",onsite,finance,large,mid,178000,229000,Publication Record|Deep Learning|TensorFlow|PyTorch,master,"Acme Financial AI is looking for a passionate Research Scientist with expertise in Publication Record, Deep Learning, and TensorFlow. The ideal candidate will have mid-level experience in the finance space. You will own the design and delivery of user-facing features end to end.",2023-01-06,156,51
JOB09797,Research Scientist,Aether Computing,"St. Louis, MO",onsite,tech,large,entry,108000,140000,PyTorch|Machine Learning|Publication Record|Statistics,none,"Join Aether Computing as a entry Research Scientist and help us build user-facing features using PyTorch, Machine Learning, and Publication Record. We value technical excellence and foster an inclusive environment where everyone can thrive.",2023-01-07,134,29
JOB05168,Data Engineer,Cerberus Analytics,"Albuquerque, NM",hybrid,finance,medium,entry,98000,114000,Kafka|AWS|dbt|Python,bachelor,"We are seeking a entry Data Engineer to join our finance team at Cerberus Analytics. You will work with Kafka, AWS, and dbt to drive product analytics infrastructure. Our team is built on fast iteration and experimentation — you will feel it on day one.",2023-01-07,85,29
JOB01470,Research Scientist,Circadian Tech,"Madison, WI",remote,tech,medium,entry,103000,121000,Publication Record|Deep Learning,bachelor,"As a entry Research Scientist at Circadian Tech, you will leverage Publication Record and Deep Learning to deliver impactful solutions in the tech industry. Your work will directly shape our approach to customer personalization engines across a global user base. Our team is built on data-driven decision making — you will feel it on day one.",2023-01-07,79,37
JOB12626,Research Scientist,DataCure Corp,"Salt Lake City, UT",remote,healthcare,small,senior,225000,274000,Machine Learning|Python|Publication Record|Statistics|PyTorch|TensorFlow|Experimentation,bachelor,"Join DataCure Corp as a senior Research Scientist and help us build intelligent automation workflows using Machine Learning, Python, and Publication Record. We value impact at scale and foster an inclusive environment where everyone can thrive.",2023-01-07,37,65
JOB09197,Data Engineer,Fabricate AI,"Louisville, KY",hybrid,manufacturing,enterprise,senior,179000,219000,Redshift|BigQuery|Terraform|dbt|Azure|Snowflake,master,"As a senior Data Engineer at Fabricate AI, you will leverage Redshift, BigQuery, and Terraform to deliver impactful solutions in the manufacturing industry. You will own the design and delivery of scalable data pipelines end to end. Our team is built on continuous learning — you will feel it on day one.",2023-01-07,209,40
JOB06994,Data Analyst,NexGen Systems,"Memphis, TN",remote,tech,enterprise,mid,171000,207000,Google Analytics|Excel|A/B Testing|Tableau|Looker|Statistics,bachelor,"As a mid Data Analyst at NexGen Systems, you will leverage Google Analytics, Excel, and A/B Testing to deliver impactful solutions in the tech industry. Your work will directly shape our approach to high-availability microservices across a global user base. Our team is built on technical excellence — you will feel it on day one.",2023-01-07,211,39
JOB13625,Data Engineer,Calibrate Systems,"Indianapolis, IN",hybrid,manufacturing,small,senior,110000,139000,AWS|Snowflake|Redshift|PostgreSQL|Airflow|Kafka,master,"As a senior Data Engineer at Calibrate Systems, you will leverage AWS, Snowflake, and Redshift to deliver impactful solutions in the manufacturing industry. You will own the design and delivery of user-facing features end to end. Our team is built on data-driven decision making — you will feel it on day one.",2023-01-07,39,53
JOB07224,UX Designer,CampusAI Corp,"Charlotte, NC",onsite,education,small,lead,143000,188000,User Research|Adobe XD|Usability Testing|Figma|Sketch|Design Systems|Prototyping|HTML/CSS|Wireframing,phd,"We are seeking a lead UX Designer to join our education team at CampusAI Corp. You will work with User Research, Adobe XD, and Usability Testing to drive intelligent automation workflows. We champion customer obsession as a core part of how we operate.",2023-01-08,39,75
JOB10761,ML Engineer,ByteForge Inc,"Tampa, FL",remote,tech,startup,senior,148000,192000,PyTorch|Feature Stores|Databricks|CI/CD|Python|Docker|Kubernetes|Airflow,bachelor,"As a senior ML Engineer at ByteForge Inc, you will leverage PyTorch, Feature Stores, and Databricks to deliver impactful solutions in the tech industry. Your work will directly shape our approach to next-generation ML systems across a global user base. We deeply believe in customer obsession at every level of the organization.",2023-01-08,24,87
JOB00771,Backend Engineer,CareEdge Systems,"Raleigh, NC",onsite,healthcare,startup,lead,158000,190000,Python|REST APIs|Go|gRPC|Java|Redis|PostgreSQL|Kubernetes|Kafka,none,"CareEdge Systems is looking for a passionate Backend Engineer with expertise in Python, REST APIs, and Go. The ideal candidate will have lead-level experience in the healthcare space. This role will focus on delivering data-driven insights that measurably improves our healthcare outcomes.",2023-01-08,28,57
JOB02999,DevOps Engineer,Insight Education AI,"Boise, ID",remote,education,small,director,267000,315000,Prometheus|Docker|Azure|Kubernetes|Grafana|Linux|Terraform,phd,"We are seeking a director DevOps Engineer to join our education team at Insight Education AI. You will work with Prometheus, Docker, and Azure to drive high-availability microservices. Our team is built on technical excellence — you will feel it on day one.",2023-01-08,41,174
JOB10460,Backend Engineer,ZenHealth Solutions,"Raleigh, NC",hybrid,healthcare,small,mid,102000,135000,PostgreSQL|REST APIs|Kafka|AWS,master,"Join ZenHealth Solutions as a mid Backend Engineer and help us build intelligent automation workflows using PostgreSQL, REST APIs, and Kafka. We value psychological safety and foster an inclusive environment where everyone can thrive.",2023-01-08,51,28
JOB04024,Product Manager,Zenith Asset Advisors,"Buffalo, NY",onsite,finance,large,entry,97000,125000,User Research|Data Analysis|Roadmapping|Agile,bachelor,"We are seeking a entry Product Manager to join our finance team at Zenith Asset Advisors. You will work with User Research, Data Analysis, and Roadmapping to drive high-availability microservices. Our team is built on diversity and inclusion — you will feel it on day one.",2023-01-08,164,41
JOB00151,ML Engineer,Atlas Civic Data,"Baltimore, MD",hybrid,government,enterprise,mid,116000,149000,Docker|AWS SageMaker|Kubernetes|Airflow|TensorFlow,bachelor,"Atlas Civic Data is looking for a passionate ML Engineer with expertise in Docker, AWS SageMaker, and Kubernetes. The ideal candidate will have mid-level experience in the government space. You will own the design and delivery of customer personalization engines end to end.",2023-01-08,224,56
JOB01324,Research Scientist,Ironclad Fintech,"Nashville, TN",hybrid,finance,startup,mid,128000,151000,PyTorch|LaTeX|Python|Statistics|Machine Learning|Experimentation,master,"Join Ironclad Fintech as a mid Research Scientist and help us build fraud detection systems using PyTorch, LaTeX, and Python. We value customer obsession and foster an inclusive environment where everyone can thrive.",2023-01-08,28,55
JOB06678,Backend Engineer,Insight Policy Tech,"Raleigh, NC",remote,government,startup,senior,137000,167000,Python|Kafka|PostgreSQL|Java|Docker|REST APIs,master,"As a senior Backend Engineer at Insight Policy Tech, you will leverage Python, Kafka, and PostgreSQL to deliver impactful solutions in the government industry. Your work will directly shape our approach to high-availability microservices across a global user base. Our team is built on ownership and autonomy — you will feel it on day one.",2023-01-08,26,85
JOB05300,Data Scientist,Axiom Technologies,"Austin, TX",onsite,tech,enterprise,senior,231000,288000,Deep Learning|Machine Learning|R|SQL|scikit-learn|Python|Statistics,bachelor,"As a senior Data Scientist at Axiom Technologies, you will leverage Deep Learning, Machine Learning, and R to deliver impactful solutions in the tech industry. Your work will directly shape our approach to enterprise data platforms across a global user base. Our team is built on ownership and autonomy — you will feel it on day one.",2023-01-08,201,64
JOB11519,Data Scientist,Keystone Public Analytics,"Cincinnati, OH",remote,government,medium,entry,103000,132000,A/B Testing|Tableau,bachelor,Keystone Public Analytics is looking for a passionate Data Scientist with expertise in A/B Testing and Tableau. The ideal candidate will have entry-level experience in the government space. You will own the design and delivery of cloud infrastructure end to end.,2023-01-09,85,45
JOB02513,Data Analyst,CureAI Labs,"Louisville, KY",hybrid,healthcare,small,director,181000,238000,Google Analytics|Excel|dbt|Statistics|Looker|Power BI,phd,"Join CureAI Labs as a director Data Analyst and help us build cloud infrastructure using Google Analytics, Excel, and dbt. We value impact at scale and foster an inclusive environment where everyone can thrive.",2023-01-09,48,178
JOB13092,Backend Engineer,NovaStream Tech,"Memphis, TN",remote,tech,medium,lead,183000,223000,Kafka|Redis|Kubernetes|Go|PostgreSQL|Docker|Python|REST APIs|SQL,master,"As a lead Backend Engineer at NovaStream Tech, you will leverage Kafka, Redis, and Kubernetes to deliver impactful solutions in the tech industry. Your work will directly shape our approach to user-facing features across a global user base. Our team is built on continuous learning — you will feel it on day one.",2023-01-09,70,69
JOB12892,ML Engineer,GearShift Analytics,"Louisville, KY",onsite,manufacturing,medium,mid,103000,131000,Docker|Feature Stores|AWS SageMaker|Python|Databricks|Kubernetes,master,"We are seeking a mid ML Engineer to join our manufacturing team at GearShift Analytics. You will work with Docker, Feature Stores, and AWS SageMaker to drive real-time recommendation systems. We champion data-driven decision making as a core part of how we operate.",2023-01-09,93,58
JOB09764,Data Analyst,ByteForge Inc,"Kansas City, MO",onsite,tech,medium,mid,102000,128000,Google Analytics|dbt|Excel|Power BI|Tableau|Looker,bachelor,"ByteForge Inc is looking for a passionate Data Analyst with expertise in Google Analytics, dbt, and Excel. The ideal candidate will have mid-level experience in the tech space. Your work will directly shape our approach to data-driven insights across a global user base.",2023-01-09,91,42
JOB04323,ML Engineer,Iron Summit AI,"Omaha, NE",remote,manufacturing,medium,senior,215000,274000,CI/CD|Python|Docker|PyTorch|Databricks|MLflow|Feature Stores,master,"As a senior ML Engineer at Iron Summit AI, you will leverage CI/CD, Python, and Docker to deliver impactful solutions in the manufacturing industry. This role will focus on delivering customer personalization engines that measurably improves our manufacturing outcomes. We deeply believe in fast iteration and experimentation at every level of the organization.",2023-01-09,89,70
