job_id,company_id,company_name,posted_date,job_title,role_family,seniority,employment_type,remote_type,city,country,region,industry,company_size,funding_stage,company_type,salary_currency,salary_min_usd,salary_max_usd,salary_mid_usd,bonus_target_pct,equity_offered,experience_min_years,experience_max_years,education_required,visa_sponsorship,ai_focus_area,primary_skill_cluster,cloud_stack,llm_stack,required_skills,skills_count,applications_30d,days_open,is_filled,hiring_urgency,description
JOB000052,COMP0056,Meridian Solutions 56,2024-11-18,Data Analyst,analytics,senior,full_time,hybrid,"Berlin, Germany",Germany,Europe,consulting,small,series-b,services,USD,122000,171000,142000,0.061,0,5,9,none,0,insights,analytics,Azure,,Python|Azure|A/B Testing|Statistics|Pandas|SQL|Tableau|Excel,8,49,40,1,medium,"Meridian Solutions 56 is looking for a senior Data Analyst to improve insights outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Azure, A/B Testing."
JOB000053,COMP0014,Helix Systems,2025-04-26,ML Engineer,ml-engineering,mid,full_time,remote,"Austin, TX",United States,North America,software,medium,series-d,platform,USD,139000,175000,157000,0.081,0,2,6,bachelor,0,recommenders,ml-engineering,GCP,,GCP|Spark|Python|CI/CD|Kubernetes|Airflow|Azure|Feature Store|PyTorch|Docker|AWS,11,34,36,1,medium,"We are hiring a ML Engineer to help scale Helix Systems's recommenders roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across GCP, Spark, Python."
JOB000054,COMP0035,Signal Investments,2024-08-19,Analytics Engineer,analytics,entry,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,finance,large,public,fintech,USD,78000,109000,94000,0.11,0,0,2,master,0,elt,analytics,Azure,,SQL|Snowflake|Looker|Python|dbt|Data Modeling,6,34,43,1,low,"Signal Investments is looking for a entry Analytics Engineer to improve elt outcomes for customers in finance. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Snowflake, Looker."
JOB000055,COMP0140,Orbit Policy,2025-06-02,Data Scientist,modeling,mid,full_time,hybrid,"Dublin, Ireland",Ireland,Europe,public-sector,small,series-a,research-consortium,USD,96000,131000,113000,0.091,1,3,6,bachelor,0,forecasting,ml,AWS,,Pandas|Feature Engineering|A/B Testing|AWS|Statistics|Jupyter|XGBoost|SQL|Python|Experiment Design,10,67,32,1,medium,"Join Orbit Policy as a mid Data Scientist working on forecasting problems in public-sector. You will partner with cross-functional teams to ship production work using Pandas, Feature Engineering, A/B Testing."
JOB000056,COMP0105,Beacon Medical 105,2025-10-16,Data Engineer,data-platform,entry,contract,onsite,"Berlin, Germany",Germany,Europe,healthcare,startup,series-a,healthtech,USD,65000,83000,75000,0.069,0,0,2,bachelor,0,governance,data-platform,AWS,,Python|GCP|BigQuery|Snowflake|Azure|SQL|dbt,7,22,23,0,medium,"Join Beacon Medical 105 as a entry Data Engineer working on governance problems in healthcare. You will partner with cross-functional teams to ship production work using Python, GCP, BigQuery."
JOB000057,COMP0221,Foundry Capital,2025-07-21,Applied Scientist,modeling,mid,full_time,hybrid,"London, UK",United Kingdom,Europe,finance,startup,seed,bank,USD,114000,163000,134000,0.112,1,2,6,master,0,nlp,ml,GCP,,Experiment Design|SQL|GCP|PyTorch|scikit-learn|Statistics|XGBoost|Feature Engineering|Python|Causal Inference,10,55,18,1,high,"Foundry Capital is looking for a mid Applied Scientist to improve nlp outcomes for customers in finance. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Experiment Design, SQL, GCP."
JOB000058,COMP0179,Signal AI,2024-05-31,ML Engineer,ml-engineering,mid,full_time,remote,"Seattle, WA",United States,North America,software,small,series-b,developer-tools,USD,141000,188000,166000,0.1,1,3,6,master,0,serving,ml-engineering,Azure|Databricks,,Python|PyTorch|GCP|Docker|Azure|Spark|Feature Store|Databricks,8,42,26,1,medium,"We are hiring a ML Engineer to help scale Signal AI's serving roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, PyTorch, GCP."
JOB000059,COMP0255,Summit Investments 255,2026-01-26,AI Engineer,genai-apps,mid,full_time,hybrid,"London, UK",United Kingdom,Europe,finance,large,public,asset-manager,USD,164000,231000,191000,0.107,1,2,5,master,0,automation,llm,Azure,Gemini API|RAG|Weaviate,FastAPI|RAG|Docker|Prompt Engineering|LLM Evaluation|Gemini API|Weaviate|Structured Outputs|Python|LangChain,10,20,31,1,medium,"Summit Investments 255 is looking for a mid AI Engineer to improve automation outcomes for customers in finance. You will own high-impact projects spanning experimentation, delivery, and operational excellence with FastAPI, RAG, Docker."
JOB000060,COMP0192,Prism Bio,2024-08-16,Data Analyst,analytics,entry,full_time,hybrid,"New York, NY",United States,North America,healthcare,small,series-b,healthtech,USD,80000,103000,93000,0.061,0,0,3,master,0,dashboards,analytics,GCP|BigQuery,,Looker|Pandas|Python|Excel|GCP|Statistics|SQL,7,73,26,1,medium,"We are hiring a Data Analyst to help scale Prism Bio's dashboards roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Looker, Pandas, Python."
JOB000061,COMP0097,Apex Markets,2025-11-25,Data Analyst,analytics,mid,full_time,onsite,"London, UK",United Kingdom,Europe,finance,startup,seed,asset-manager,USD,100000,139000,117000,0.087,1,3,6,none,0,operations,analytics,GCP|BigQuery,,Statistics|Pandas|SQL|BigQuery|Tableau|Looker|GCP|Excel|Python,9,41,33,1,medium,"We are hiring a Data Analyst to help scale Apex Markets's operations roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Statistics, Pandas, SQL."
JOB000062,COMP0210,Northstar Insights,2025-01-29,ML Engineer,ml-engineering,staff,full_time,remote,"Hyderabad, India",India,APAC,retail,startup,series-a,consumer,USD,77000,101000,88000,0.121,1,8,11,master,0,training-platforms,ml-engineering,GCP|BigQuery,,PyTorch|Python|Airflow|AWS|Kubernetes|TensorFlow|CI/CD,7,62,53,1,low,"We are hiring a ML Engineer to help scale Northstar Insights's training platforms roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, Python, Airflow."
JOB000063,COMP0117,Nimbus Cloud,2025-11-27,BI Analyst,analytics,mid,full_time,onsite,"Seattle, WA",United States,North America,software,startup,series-a,developer-tools,USD,96000,130000,109000,0.065,0,2,5,master,0,ops,analytics,Azure,,Azure|Power BI|SQL|Excel|Stakeholder Management|Tableau|Looker,7,36,35,1,medium,"Join Nimbus Cloud as a mid BI Analyst working on ops problems in software. You will partner with cross-functional teams to ship production work using Azure, Power BI, SQL."
JOB000064,COMP0077,Foundry Advisory,2024-09-30,Data Scientist,modeling,entry,full_time,remote,"Boston, MA",United States,North America,consulting,small,series-c,consulting,USD,89000,124000,102000,0.102,0,0,2,bachelor,0,classification,ml,GCP|BigQuery,,Python|SQL|GCP|BigQuery|XGBoost|Pandas|A/B Testing|Jupyter|Statistics|Experiment Design,10,53,29,0,medium,"Foundry Advisory is looking for a entry Data Scientist to improve classification outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, SQL, GCP."
JOB000065,COMP0005,Nimbus Investments,2024-08-12,Data Analyst,analytics,staff,full_time,hybrid,"Bangalore, India",India,APAC,finance,large,subsidiary,bank,USD,78000,98000,88000,0.119,1,9,11,master,0,experimentation,analytics,AWS,,SQL|Looker|Python|Pandas|AWS|Tableau,6,46,47,1,low,"Join Nimbus Investments as a staff Data Analyst working on experimentation problems in finance. You will partner with cross-functional teams to ship production work using SQL, Looker, Python."
JOB000066,COMP0269,Foundry Marketplace,2025-05-14,Data Analyst,analytics,staff,full_time,onsite,"London, UK",United Kingdom,Europe,retail,enterprise,public,marketplace,USD,171000,214000,193000,0.109,1,8,11,bachelor,0,dashboards,analytics,AWS,,Python|Tableau|Looker|Pandas|Excel|SQL|A/B Testing,7,33,45,1,low,"Foundry Marketplace is looking for a staff Data Analyst to improve dashboards outcomes for customers in retail. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Tableau, Looker."
JOB000067,COMP0247,Cobalt Infra,2024-02-01,Data Scientist,modeling,senior,full_time,remote,"Bangalore, India",India,APAC,cloud,enterprise,public,cloud-platform,USD,79000,105000,91000,0.096,0,5,9,master,0,experimentation,ml,AWS,,SQL|AWS|Pandas|Experiment Design|Feature Engineering|scikit-learn|Python|Statistics|A/B Testing,9,67,30,0,medium,"Cobalt Infra is looking for a senior Data Scientist to improve experimentation outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, AWS, Pandas."
JOB000068,COMP0017,Apex AI,2024-09-05,Data Analyst,analytics,mid,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,software,medium,series-c,product,USD,107000,151000,126000,0.068,0,2,5,bachelor,0,operations,analytics,GCP,,Pandas|Excel|Statistics|Tableau|SQL|Looker|Python|A/B Testing,8,53,17,1,high,"We are hiring a Data Analyst to help scale Apex AI's operations roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Pandas, Excel, Statistics."
JOB000069,COMP0247,Cobalt Infra,2025-10-26,Data Scientist,modeling,mid,full_time,onsite,"Bangalore, India",India,APAC,cloud,enterprise,public,cloud-platform,USD,71000,95000,79000,0.1,0,2,5,bachelor,0,classification,ml,AWS|Snowflake,,Python|SQL|Feature Engineering|A/B Testing|Pandas|XGBoost|Statistics|Experiment Design|scikit-learn,9,37,23,1,medium,"Join Cobalt Infra as a mid Data Scientist working on classification problems in cloud. You will partner with cross-functional teams to ship production work using Python, SQL, Feature Engineering."
JOB000070,COMP0279,Cobalt Cloud 279,2025-12-11,AI Engineer,genai-apps,entry,full_time,remote,"San Francisco, CA",United States,North America,cloud,large,late-stage,security,USD,142000,193000,166000,0.086,0,0,3,master,0,rag,llm,GCP|BigQuery,OpenAI API|vLLM|LLM Evaluation,Python|API Design|Structured Outputs|BigQuery|LangChain|LLM Evaluation|GCP|FastAPI,8,55,25,1,medium,"Cobalt Cloud 279 is looking for a entry AI Engineer to improve rag outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, API Design, Structured Outputs."
JOB000071,COMP0010,Vertex Partners,2024-04-14,ML Engineer,ml-engineering,mid,full_time,remote,"New York, NY",United States,North America,consulting,medium,series-d,advisory,USD,136000,199000,166000,0.102,0,3,5,bachelor,0,training-platforms,ml-engineering,AWS|Snowflake,,Python|PyTorch|Snowflake|Spark|AWS|Kubernetes|CI/CD|GCP|Docker|TensorFlow,10,74,28,1,medium,"Vertex Partners is looking for a mid ML Engineer to improve training platforms outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, PyTorch, Snowflake."
JOB000072,COMP0072,Meridian Markets,2026-01-12,AI Engineer,genai-apps,mid,full_time,hybrid,"Sydney, Australia",Australia,APAC,finance,medium,series-d,asset-manager,USD,148000,186000,169000,0.132,0,3,5,master,0,knowledge-search,llm,AWS,Anthropic API|DSPy|pgvector,FastAPI|AWS|LLM Evaluation|Anthropic API|Prompt Engineering|RAG|API Design|LangChain|pgvector|Python|Vector Databases|Docker,12,53,35,1,medium,"Meridian Markets is looking for a mid AI Engineer to improve knowledge search outcomes for customers in finance. You will own high-impact projects spanning experimentation, delivery, and operational excellence with FastAPI, AWS, LLM Evaluation."
JOB000073,COMP0199,Cobalt Labs,2025-12-29,ML Engineer,ml-engineering,mid,full_time,hybrid,"San Francisco, CA",United States,North America,software,startup,series-b,platform,USD,138000,185000,166000,0.106,1,2,5,master,0,feature-stores,ml-engineering,AWS|Snowflake,,PyTorch|Airflow|Feature Store|Azure|Spark|Docker|Python,7,44,32,1,medium,"Cobalt Labs is looking for a mid ML Engineer to improve feature stores outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with PyTorch, Airflow, Feature Store."
JOB000074,COMP0155,Pioneer Automation,2026-01-28,Data Scientist,modeling,mid,full_time,hybrid,"Boston, MA",United States,North America,manufacturing,medium,series-d,industrial,USD,120000,152000,138000,0.111,0,2,6,phd,0,forecasting,ml,AWS|Snowflake,,Python|SQL|Experiment Design|Snowflake|Statistics|scikit-learn|Pandas|A/B Testing|Feature Engineering|Jupyter,10,47,34,0,medium,"We are hiring a Data Scientist to help scale Pioneer Automation's forecasting roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, SQL, Experiment Design."
JOB000075,COMP0088,Meridian Works,2025-09-23,Data Scientist,modeling,senior,full_time,remote,"London, UK",United Kingdom,Europe,software,large,subsidiary,platform,USD,161000,232000,195000,0.111,0,5,9,bachelor,1,experimentation,ml,AWS,,A/B Testing|Experiment Design|SQL|Jupyter|Statistics|scikit-learn|Python|AWS,8,75,20,1,medium,"Join Meridian Works as a senior Data Scientist working on experimentation problems in software. You will partner with cross-functional teams to ship production work using A/B Testing, Experiment Design, SQL."
JOB000076,COMP0239,Summit AI 239,2025-09-29,AI Engineer,genai-apps,senior,full_time,remote,"New York, NY",United States,North America,software,small,series-c,developer-tools,USD,207000,284000,245000,0.107,1,5,9,master,0,knowledge-search,llm,Azure|Databricks,Gemini API|RAG|Weaviate,Prompt Engineering|Structured Outputs|Weaviate|LLM Evaluation|Python|Databricks|FastAPI|Vector Databases|LangChain|API Design,10,49,31,1,medium,"We are hiring a AI Engineer to help scale Summit AI 239's knowledge search roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Prompt Engineering, Structured Outputs, Weaviate."
JOB000077,COMP0226,Northstar Works,2025-06-17,Data Engineer,data-platform,senior,contract,remote,"Boston, MA",United States,North America,software,small,series-b,developer-tools,USD,176000,239000,198000,0.08,1,6,9,bachelor,0,governance,data-platform,Azure|Databricks,,SQL|AWS|Azure|Python|Kafka|GCP|Airflow|Data Modeling|Databricks,9,25,24,1,medium,"Northstar Works is looking for a senior Data Engineer to improve governance outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, AWS, Azure."
JOB000078,COMP0168,Meridian Platform,2025-08-06,ML Engineer,ml-engineering,mid,full_time,hybrid,"Bangalore, India",India,APAC,software,large,subsidiary,platform,USD,66000,86000,76000,0.107,0,2,6,master,1,ranking,ml-engineering,AWS,,PyTorch|AWS|Python|Docker|MLflow|Feature Store|CI/CD|TensorFlow|Azure,9,29,31,1,medium,"Join Meridian Platform as a mid ML Engineer working on ranking problems in software. You will partner with cross-functional teams to ship production work using PyTorch, AWS, Python."
JOB000079,COMP0132,Vector Works,2026-02-18,Analytics Engineer,analytics,staff,contract,hybrid,"Boston, MA",United States,North America,manufacturing,startup,series-a,industrial,USD,149000,201000,178000,0.088,0,9,11,master,0,experimentation,analytics,GCP|BigQuery,,GCP|Looker|dbt|Python|Git|BigQuery|SQL|Metrics Layer|Snowflake,9,45,43,1,low,"Join Vector Works as a staff Analytics Engineer working on experimentation problems in manufacturing. You will partner with cross-functional teams to ship production work using GCP, Looker, dbt."
